"weight";"word"
"0";"loathed"
"4";"rhyme"
"4";"learnt"
"2";"danc"
"2";"strangers"
"0";"desire"
"1";"deathbed"
"0";"affection"
"2";"gapes"
"1";"belov"
"2";"bewitched"
"0";"charm"
"2";"complain"
"0";"steal"
"1";"bait"
"2";"hooks"
"0";"held"
"0";"access"
"0";"breathe"
"0";"vows"
"0";"meet"
"0";"beloved"
"0";"passion"
"0";"power"
"2";"temp"
"0";"ring"
"2";"extremities"
"0";"extreme"
"2";"lane"
"7";"orchard"
"2";"centre"
"2";"climbs"
"1";"leaps"
"0";"stol"
"2";"leapt"
"4";"conjure"
"1";"humours"
"1";"likeness"
"0";"sigh"
"2";"satisfied"
"3";"pronounce"
"4";"gossip"
"4";"venus"
"1";"nickname"
"2";"purblind"
"1";"adam"
"1";"shot"
"4";"trim"
"0";"king"
"2";"cophetua"
"0";"beggar"
"2";"heareth"
"2";"stirreth"
"2";"moveth"
"1";"ape"
"0";"forehead"
"4";"scarlet"
"0";"lip"
"2";"leg"
"2";"quivering"
"1";"thigh"
"4";"demesnes"
"2";"adjacent"
"0";"twould"
"1";"raise"
"0";"spirit"
"1";"circle"
"0";"strange"
"0";"nature"
"1";"letting"
"1";"conjur"
"2";"invocation"
"1";"trees"
"2";"consorted"
"1";"humorous"
"2";"befits"
"2";"medlar"
"0";"tree"
"0";"kind"
"0";"fruit"
"2";"medlars"
"0";"open"
"2";"cetera"
"2";"pop"
"2";"rin"
"1";"pear"
"2";"truckle"
"0";"field"
"2";"jests"
"2";"scars"
"3";"wound"
"0";"breaks"
"0";"kill"
"0";"moon"
"4";"pale"
"4";"vestal"
"2";"livery"
"0";"green"
"0";"wear"
"1";"knew"
"0";"speaks"
"4";"discourses"
"0";"answer"
"0";"bold"
"1";"fairest"
"0";"business"
"0";"entreat"
"2";"twinkle"
"1";"spheres"
"0";"return"
"2";"brightness"
"2";"lamp"
"0";"region"
"0";"stream"
"0";"birds"
"0";"sing"
"1";"leans"
"1";"glove"
"0";"angel"
"1";"glorious"
"1";"winged"
"0";"messenger"
"0";"white"
"2";"upturned"
"2";"wond"
"4";"mortals"
"3";"gaze"
"2";"bestrides"
"2";"pacing"
"1";"sails"
"1";"refuse"
"0";"thyself"
"2";"belonging"
"0";"rose"
"0";"smell"
"0";"retain"
"1";"perfection"
"1";"owes"
"0";"title"
"2";"doff"
"2";"baptiz"
"2";"henceforth"
"2";"bescreen"
"2";"stumblest"
"4";"hateful"
"0";"tear"
"1";"drunk"
"0";"tongue"
"2";"utterance"
"5";"sound"
"0";"dislike"
"4";"cam"
"3";"walls"
"0";"climb"
"2";"erperch"
"4";"stony"
"2";"limits"
"1";"attempt"
"6";"murther"
"0";"alack"
"0";"peril"
"0";"enmity"
"0";"cloak"
"0";"ended"
"2";"prorogued"
"2";"wanting"
"1";"direction"
"1";"prompt"
"4";"enquire"
"8";"lent"
"2";"pilot"
"1";"vast"
"1";"shore"
"0";"wash"
"2";"farthest"
"4";"adventure"
"2";"merchandise"
"0";"maiden"
"2";"bepaint"
"0";"fain"
"3";"dwell"
"0";"form"
"1";"compliment"
"1";"mayst"
"0";"false"
"2";"perjuries"
"0";"jove"
"0";"laughs"
"2";"faithfully"
"1";"thinkest"
"0";"won"
"2";"perverse"
"0";"fond"
"2";"haviour"
"0";"trust"
"0";"cunning"
"0";"confess"
